#{"t_start": 1766914283.692569, "env_id": "None"}
r,l,t
6.160198,3,3.260785
6.160198,3,3.261395
6.160198,3,3.261608
6.160198,3,3.262257
6.160198,3,3.262864
6.160198,3,3.263479
6.160198,3,3.263692
-19.8,3,3.264273
6.160198,3,3.264892
6.160198,3,3.265525
6.160198,3,3.265739
6.419599,3,3.266379
6.419599,3,3.267008
6.419599,3,3.267614
6.419599,3,3.267831
-20.0,1,3.268284
6.284843,3,3.268506
6.284843,3,3.26912
6.284843,3,3.269744
6.284843,3,3.270415
6.284843,3,3.270663
6.320259,3,3.271247
6.284843,3,3.27188
6.284843,3,3.272508
6.284843,3,3.272721
6.284843,3,3.273331
6.284843,3,3.273939
6.284843,3,3.274595
6.284843,3,3.274806
6.284843,3,3.275423
6.284843,3,3.276029
6.284843,3,3.276671
6.284843,3,3.276881
6.284843,3,3.277498
6.284843,3,3.278118
6.308992,3,3.278758
6.308992,3,3.278974
6.308992,3,3.279576
6.308992,3,3.280192
6.308992,3,3.280824
6.308992,3,3.281039
6.308992,3,3.281649
6.308992,3,3.282266
6.308992,3,3.282902
6.308992,3,3.283117
6.308992,3,3.283723
6.308992,3,3.284321
6.308992,3,3.284964
6.308992,3,3.285179
6.308992,3,3.285788
6.308992,3,3.286394
-20.0,1,3.286461
6.091474,3,3.287085
6.308992,3,3.287707
6.308992,3,3.287919
6.308992,3,3.288567
6.419599,3,3.289178
6.419599,3,3.289767
6.13388,3,3.28994
-20.0,1,3.290382
6.419599,3,3.290606
6.419599,3,3.291225
6.419599,3,3.291856
6.419599,3,3.292524
6.419599,3,3.292745
6.419599,3,3.293375
6.419599,3,3.293987
6.419599,3,3.294657
6.419599,3,3.294864
6.419599,3,3.295483
6.419599,3,3.29609
6.419599,3,3.296705
6.419599,3,3.296913
6.419599,3,3.297523
6.419599,3,3.298149
6.419599,3,3.298774
6.419599,3,3.298983
6.419599,3,3.299588
6.419599,3,3.30019
6.419599,3,3.300828
6.419599,3,3.30104
6.419599,3,3.301658
6.419599,3,3.302286
6.419599,3,3.302935
6.419599,3,3.303155
6.419599,3,3.303817
6.419599,3,3.304465
-19.8,3,3.305077
6.419599,3,3.3053
6.419599,3,3.305916
6.419599,3,3.306536
6.419599,3,3.307191
-20.0,1,3.307237
6.091474,3,3.307858
6.091474,3,3.308071
6.091474,3,3.308733
6.091474,3,3.30935
6.091474,3,3.309969
6.915843,3,3.310147
6.091474,3,3.310775
6.091474,3,3.311411
6.091474,3,3.312023
6.091474,3,3.312238
6.091474,3,3.312887
6.091474,3,3.313494
-19.9,2,3.313598
6.091474,3,3.314258
6.091474,3,3.314915
6.091474,3,3.315529
6.091474,3,3.315737
6.091474,3,3.316354
6.091474,3,3.317036
6.091474,3,3.317656
6.091474,3,3.317868
6.091474,3,3.318481
6.091474,3,3.319117
6.091474,3,3.319733
6.091474,3,3.319943
6.091474,3,3.320641
6.091474,3,3.321281
6.091474,3,3.32189
6.091474,3,3.322097
6.091474,3,3.322707
6.091474,3,3.323336
6.091474,3,3.323967
6.091474,3,3.324182
-20.0,1,3.324619
6.091474,3,3.324853
6.091474,3,3.325454
6.217293,3,3.326017
6.091474,3,3.326628
6.932551,3,3.326821
6.091474,3,3.327431
6.091474,3,3.328063
6.091474,3,3.328659
6.090994,3,3.328859
6.091474,3,3.329459
-20.0,1,3.329496
6.091474,3,3.330095
6.091474,3,3.330769
6.091474,3,3.331365
6.091474,3,3.331572
6.091474,3,3.332165
6.091474,3,3.332818
6.091474,3,3.333433
6.091474,3,3.333641
6.091474,3,3.334248
6.091474,3,3.334871
6.091474,3,3.335485
6.091474,3,3.335695
6.091474,3,3.336301
6.091474,3,3.336978
6.091474,3,3.337592
6.091474,3,3.337807
6.091474,3,3.338436
6.091474,3,3.339074
6.091474,3,3.339679
6.091474,3,3.339897
6.091474,3,3.340527
6.091474,3,3.341161
6.1914,3,3.341754
6.1914,3,3.341968
6.1914,3,3.342604
6.1914,3,3.34325
6.1914,3,3.34386
6.1914,3,3.344068
6.1914,3,3.344681
6.1914,3,3.345303
6.1914,3,3.345895
6.1914,3,3.346114
6.1914,3,3.346716
6.1914,3,3.347332
6.1914,3,3.347925
6.1914,3,3.34815
6.1914,3,3.348758
6.1914,3,3.349392
6.1914,3,3.350057
6.1914,3,3.35027
6.1914,3,3.350874
6.1914,3,3.351521
6.1914,3,3.35212
6.1914,3,3.352333
6.1914,3,3.352989
6.1914,3,3.353701
6.1914,3,3.35434
6.1914,3,3.354559
6.1914,3,3.35523
6.1914,3,3.3559
6.1914,3,3.356504
6.1914,3,3.356722
6.1914,3,3.357328
6.1914,3,3.357984
6.1914,3,3.358578
6.1914,3,3.358786
6.1914,3,3.359386
6.1914,3,3.360024
6.1914,3,3.360631
6.1914,3,3.360845
6.1914,3,3.361469
6.1914,3,3.362111
6.1914,3,3.362712
6.1914,3,3.362929
6.1914,3,3.363541
6.1914,3,3.364181
6.1914,3,3.364796
6.1914,3,3.365003
6.1914,3,3.365617
6.1914,3,3.36624
6.271773,3,3.366838
6.271773,3,3.36705
6.271773,3,3.367659
6.271773,3,3.36829
6.172321,3,3.3689
-19.8,3,3.369077
6.172321,3,3.36969
6.172321,3,3.370342
6.172321,3,3.370999
6.172321,3,3.371214
6.172321,3,3.371853
6.172321,3,3.372496
6.172321,3,3.373107
6.172321,3,3.373325
6.172321,3,3.373938
6.172321,3,3.374566
6.172321,3,3.375165
6.172321,3,3.375373
6.172321,3,3.375982
6.172321,3,3.376908
6.172321,3,3.37754
6.172321,3,3.377758
6.172321,3,3.378391
6.172321,3,3.379036
6.172321,3,3.379647
6.172321,3,3.379866
6.172321,3,3.380479
6.172321,3,3.381134
6.172321,3,3.381773
6.172321,3,3.381992
6.172321,3,3.382634
6.172321,3,3.383285
6.172321,3,3.383899
6.172321,3,3.384118
7.26808,3,3.384747
7.26808,3,3.3854
7.26808,3,3.386014
7.26808,3,3.386232
7.058599,3,3.386845
6.1914,3,3.387551
6.1914,3,3.388175
6.1914,3,3.388389
7.26808,3,3.389045
7.26808,3,3.389692
7.26808,3,3.39032
7.26808,3,3.390533
7.26808,3,3.391178
7.26808,3,3.391834
7.26808,3,3.392441
7.26808,3,3.392665
7.26808,3,3.393287
7.26808,3,3.393926
7.26808,3,3.394568
7.26808,3,3.394794
7.26808,3,3.395409
7.26808,3,3.396042
7.26808,3,3.396666
7.26808,3,3.396878
7.26808,3,3.397501
7.26808,3,3.398153
7.26808,3,3.398788
6.14524,3,3.399009
6.14524,3,3.39964
6.14524,3,3.400296
6.14524,3,3.400916
6.14524,3,3.40113
6.14524,3,3.401755
-20.0,1,3.401828
6.14524,3,3.402488
6.14524,3,3.403143
6.14524,3,3.403964
6.14524,3,3.404226
7.20568,3,3.405005
7.20568,3,3.40582
7.20568,3,3.406564
7.20568,3,3.406818
7.20568,3,3.40753
7.20568,3,3.408216
7.20568,3,3.408888
7.20568,3,3.409135
6.14524,3,3.409784
6.14524,3,3.410402
6.14524,3,3.41103
6.14524,3,3.411286
6.14524,3,3.411905
6.14524,3,3.41255
6.14524,3,3.413177
6.14524,3,3.413417
6.14524,3,3.414048
6.14524,3,3.414666
6.14524,3,3.415265
6.14524,3,3.415496
7.20568,3,3.416105
7.20568,3,3.4167
7.20568,3,3.417292
7.20568,3,3.417527
7.20568,3,3.418125
6.14524,3,3.418754
6.14524,3,3.419349
6.14524,3,3.41958
-19.9,2,3.420091
6.14524,3,3.420751
7.20568,3,3.420961
7.20568,3,3.4216
7.328068,3,3.422222
-20.0,1,3.422261
7.328068,3,3.422879
7.385608,3,3.423503
7.385608,3,3.42371
7.385608,3,3.424321
7.385608,3,3.424926
7.385608,3,3.425585
7.385608,3,3.425798
7.385608,3,3.426405
7.385608,3,3.427002
7.359665,3,3.427591
7.385608,3,3.427807
7.385608,3,3.428443
7.385608,3,3.429034
7.385608,3,3.429658
7.385608,3,3.429865
7.385608,3,3.430509
7.385608,3,3.431115
7.385608,3,3.431747
7.385608,3,3.431962
7.385608,3,3.432576
7.385608,3,3.433175
7.385608,3,3.433792
7.385608,3,3.434
7.385608,3,3.434602
7.385608,3,3.435205
7.385608,3,3.435813
7.385608,3,3.436018
7.385608,3,3.436671
7.385608,3,3.437284
7.385608,3,3.437943
7.385608,3,3.43815
7.626315,3,3.438736
-20.0,1,3.438776
7.385608,3,3.439398
7.385608,3,3.440011
7.385608,3,3.440647
7.385608,3,3.440861
7.385608,3,3.441477
7.264004,3,3.442053
7.385608,3,3.442632
7.385608,3,3.442841
7.385608,3,3.443471
7.385608,3,3.444068
7.385608,3,3.444673
7.385608,3,3.444883
7.385608,3,3.445504
7.385608,3,3.446103
7.385608,3,3.44669
7.385608,3,3.446899
7.385608,3,3.447519
7.385608,3,3.448109
7.385608,3,3.448708
-19.9,2,3.448821
7.385608,3,3.449452
7.385608,3,3.450074
7.385608,3,3.450286
7.385608,3,3.450889
7.385608,3,3.451511
7.385608,3,3.452116
7.385608,3,3.452327
7.385608,3,3.452946
7.385608,3,3.453567
7.385608,3,3.454247
7.385608,3,3.454457
7.385608,3,3.455063
7.385608,3,3.45569
7.385608,3,3.45635
7.30798,3,3.45657
7.385608,3,3.457205
7.385608,3,3.457887
7.385608,3,3.458504
7.385608,3,3.45872
7.385608,3,3.459372
7.385608,3,3.460037
7.385608,3,3.460649
7.385608,3,3.460862
7.385608,3,3.461485
7.385608,3,3.462128
7.385608,3,3.462732
7.385608,3,3.462945
7.385608,3,3.463573
7.385608,3,3.464248
7.385608,3,3.464854
7.385608,3,3.465067
7.385608,3,3.465676
7.385608,3,3.466307
7.385608,3,3.466905
7.385608,3,3.467117
7.385608,3,3.467721
7.385608,3,3.468358
7.385608,3,3.46896
7.385608,3,3.469167
7.385608,3,3.469772
7.385608,3,3.470395
7.385608,3,3.471132
7.385608,3,3.47136
7.385608,3,3.472005
7.385608,3,3.472688
7.385608,3,3.473307
7.385608,3,3.473515
7.028928,3,3.474103
7.385608,3,3.474745
7.385608,3,3.475392
7.385608,3,3.475605
7.385608,3,3.47622
7.385608,3,3.476852
7.385608,3,3.477488
7.385608,3,3.477712
-19.8,3,3.478302
7.385608,3,3.478939
7.215655,3,3.479589
7.215655,3,3.479801
7.215655,3,3.480439
7.215655,3,3.481113
7.215655,3,3.481736
7.215655,3,3.481952
7.215655,3,3.482568
7.215655,3,3.483238
7.215655,3,3.48385
7.215655,3,3.484064
7.215655,3,3.484692
7.215655,3,3.485334
7.215655,3,3.485971
7.215655,3,3.486181
7.215655,3,3.486831
7.215655,3,3.487534
7.215655,3,3.488159
7.215655,3,3.488375
7.215655,3,3.488999
7.215655,3,3.489646
7.215655,3,3.490259
7.215655,3,3.49048
7.215655,3,3.491118
7.215655,3,3.491779
-19.9,2,3.491892
7.215655,3,3.492491
7.215655,3,3.493104
7.215655,3,3.493736
7.215655,3,3.49395
7.215655,3,3.494598
7.215655,3,3.495226
7.215655,3,3.495863
7.215655,3,3.496071
7.215655,3,3.496683
7.215655,3,3.497343
7.215655,3,3.497997
7.215655,3,3.498211
7.215655,3,3.498855
7.215655,3,3.499492
7.215655,3,3.50013
7.215655,3,3.500346
7.215655,3,3.500969
7.215655,3,3.50159
7.215655,3,3.50223
7.215655,3,3.502447
7.215655,3,3.503045
7.215655,3,3.503724
7.215655,3,3.504536
7.215655,3,3.504759
7.215655,3,3.505386
7.215655,3,3.506022
7.215655,3,3.506692
7.215655,3,3.50692
7.215655,3,3.507553
7.64318,3,3.508163
7.217873,3,3.508779
7.215655,3,3.509002
7.215655,3,3.509625
7.215655,3,3.51032
-20.0,1,3.51039
7.215655,3,3.511437
7.215655,3,3.512536
7.215655,3,3.512786
5.464643,3,3.513586
7.215655,3,3.515103
7.215655,3,3.516375
7.215655,3,3.516605
7.215655,3,3.517522
7.215655,3,3.518225
7.215655,3,3.518875
7.215655,3,3.519094
7.215655,3,3.519749
7.215655,3,3.520387
7.321391,3,3.521038
7.321391,3,3.521252
7.321391,3,3.521902
-19.9,2,3.522427
7.321391,3,3.522646
7.321391,3,3.523242
7.321391,3,3.523871
7.321391,3,3.524466
7.321391,3,3.524677
7.321391,3,3.52532
7.321391,3,3.52598
7.321391,3,3.526604
7.321391,3,3.526827
7.321391,3,3.527455
7.226592,3,3.52806
7.321391,3,3.528657
7.321391,3,3.52887
7.321391,3,3.529516
7.321391,3,3.53018
7.321391,3,3.530795
7.321391,3,3.531014
7.321391,3,3.531631
7.321391,3,3.53227
7.321391,3,3.532887
7.321391,3,3.5331
7.321391,3,3.533702
7.321391,3,3.534341
7.321391,3,3.53496
7.321391,3,3.535175
7.321391,3,3.535786
7.321391,3,3.53643
-20.0,1,3.536476
7.321391,3,3.537147
7.321391,3,3.537759
7.321391,3,3.537999
7.321391,3,3.538618
7.321391,3,3.539242
7.309993,3,3.539814
7.321391,3,3.540053
7.321391,3,3.540692
7.321391,3,3.5413
7.333712,3,3.541861
7.321391,3,3.542104
7.321391,3,3.542719
7.321391,3,3.543334
7.321391,3,3.54394
7.321391,3,3.544171
7.321391,3,3.544793
7.321391,3,3.545411
7.321391,3,3.546032
7.321391,3,3.546262
7.321391,3,3.546871
7.321391,3,3.54748
7.321391,3,3.548094
7.321391,3,3.548329
7.321391,3,3.548934
7.321391,3,3.549555
7.321391,3,3.550268
7.321391,3,3.550513
7.321391,3,3.551161
7.321391,3,3.551914
7.321391,3,3.552553
7.321391,3,3.552805
7.321391,3,3.553473
7.321391,3,3.554179
7.321391,3,3.554799
6.940957,3,3.555015
7.321391,3,3.555628
7.321391,3,3.557069
7.321391,3,3.557825
7.321391,3,3.558096
7.321391,3,3.558901
7.321391,3,3.559554
7.369555,3,3.560182
7.369555,3,3.560439
7.369555,3,3.561085
7.369555,3,3.561726
7.369555,3,3.562359
7.369555,3,3.56261
7.369555,3,3.563257
7.369555,3,3.563944
7.369555,3,3.564604
7.369555,3,3.564854
7.299686,3,3.566169
7.369555,3,3.566947
7.369555,3,3.567654
7.369555,3,3.567907
7.369555,3,3.568554
7.369555,3,3.569181
7.369555,3,3.569798
7.369555,3,3.570041
7.369555,3,3.570667
7.369555,3,3.571364
7.369555,3,3.57229
7.369555,3,3.572807
7.369555,3,3.573648
7.369555,3,3.574316
7.369555,3,3.574998
7.369555,3,3.57524
7.369555,3,3.575867
7.369555,3,3.576525
7.454396,3,3.577162
7.454396,3,3.577398
7.454396,3,3.578024
7.454396,3,3.578651
7.454396,3,3.579263
7.454396,3,3.579514
7.454396,3,3.580156
7.454396,3,3.580781
7.454396,3,3.581404
7.454396,3,3.581643
7.454396,3,3.582274
7.454396,3,3.582885
7.454396,3,3.583493
7.454396,3,3.583738
-19.9,2,3.584258
7.454396,3,3.584862
7.454396,3,3.585078
7.454396,3,3.585711
7.454396,3,3.586322
7.454396,3,3.586958
7.454396,3,3.587179
7.225533,3,3.587925
7.225533,3,3.58882
7.225533,3,3.589458
7.225533,3,3.589679
7.225533,3,3.590331
7.225533,3,3.590953
7.225533,3,3.59156
7.225533,3,3.591772
7.225533,3,3.592426
7.225533,3,3.593023
7.225533,3,3.593619
7.225533,3,3.593836
7.225533,3,3.59446
7.225533,3,3.595097
7.225533,3,3.595705
7.225533,3,3.595915
7.225533,3,3.596562
7.267193,3,3.597169
7.267193,3,3.59777
7.267193,3,3.59798
7.267193,3,3.598707
7.267193,3,3.599432
7.267193,3,3.600078
7.267193,3,3.600291
-20.0,1,3.600768
7.267193,3,3.600988
7.267193,3,3.601603
7.267193,3,3.602212
7.267193,3,3.602836
7.267193,3,3.603044
7.267193,3,3.60367
7.267193,3,3.604354
7.267193,3,3.604994
7.267193,3,3.605215
7.267193,3,3.605839
7.267193,3,3.606453
7.267193,3,3.607077
7.267193,3,3.607286
7.267193,3,3.607903
7.267193,3,3.608517
7.20568,3,3.609121
7.230093,3,3.609342
7.230093,3,3.609958
7.230093,3,3.610567
7.230093,3,3.611198
7.230093,3,3.611414
7.230093,3,3.612046
7.230093,3,3.612661
7.230093,3,3.61331
7.230093,3,3.61352
7.230093,3,3.614122
7.230093,3,3.614731
7.230093,3,3.615371
7.230093,3,3.615579
7.230093,3,3.616196
7.230093,3,3.616803
7.230093,3,3.617424
7.230093,3,3.617643
7.206418,3,3.618256
7.206418,3,3.618864
7.206418,3,3.619503
7.206418,3,3.619714
7.206418,3,3.620352
7.206418,3,3.621036
7.252966,3,3.621682
7.320922,3,3.621868
7.206418,3,3.62249
7.309072,3,3.623069
7.252966,3,3.623708
7.252966,3,3.623922
7.252966,3,3.624545
7.206418,3,3.625155
7.252966,3,3.625791
7.252966,3,3.626006
7.206418,3,3.626612
7.252966,3,3.627244
7.252966,3,3.627882
7.252966,3,3.628095
7.252966,3,3.628712
7.252966,3,3.629327
7.252966,3,3.629973
7.252966,3,3.630185
7.252966,3,3.630801
7.252966,3,3.631408
7.252966,3,3.632021
7.252966,3,3.632231
7.252966,3,3.632853
7.252966,3,3.633475
7.252966,3,3.634129
7.252966,3,3.63435
7.252966,3,3.634971
7.252966,3,3.635573
7.252966,3,3.636188
7.252966,3,3.636399
7.252966,3,3.637026
7.252966,3,3.637689
7.37078,3,3.63834
7.37078,3,3.638557
7.37078,3,3.639168
7.37078,3,3.639769
7.37078,3,3.640427
7.37078,3,3.640646
7.37078,3,3.641277
7.37078,3,3.641889
7.37078,3,3.642511
7.37078,3,3.642719
7.37078,3,3.643329
7.37078,3,3.643943
7.37078,3,3.644594
7.37078,3,3.644807
7.37078,3,3.645426
7.37078,3,3.646039
7.37078,3,3.646686
7.37078,3,3.646903
7.37078,3,3.647514
7.37078,3,3.648115
7.37078,3,3.648755
7.37078,3,3.648972
7.37078,3,3.649571
7.37078,3,3.65017
7.37078,3,3.65081
7.37078,3,3.651028
7.37078,3,3.65165
7.37078,3,3.652275
7.37078,3,3.65292
7.37078,3,3.653138
-20.0,1,3.653714
7.37078,3,3.654067
7.37078,3,3.654816
7.37078,3,3.655464
7.37078,3,3.656105
7.37078,3,3.656318
7.939875,3,3.656952
7.543751,3,3.657581
7.543751,3,3.658207
7.543751,3,3.65842
7.543751,3,3.659062
7.543751,3,3.65968
7.543751,3,3.66033
-20.0,1,3.660381
7.543751,3,3.661022
7.543751,3,3.661231
7.543751,3,3.661842
7.405127,3,3.662442
7.405127,3,3.663072
7.405127,3,3.663284
7.405127,3,3.663895
7.405127,3,3.664521
7.939875,3,3.665176
7.939875,3,3.665386
7.939875,3,3.666028
7.939875,3,3.666665
7.939875,3,3.667288
7.939875,3,3.667509
7.939875,3,3.66814
7.939875,3,3.668761
7.939875,3,3.669423
7.939875,3,3.669642
7.939875,3,3.670264
7.939875,3,3.671089
7.939875,3,3.671775
7.939875,3,3.672
7.939875,3,3.672647
7.939875,3,3.673275
7.939875,3,3.673925
7.939875,3,3.674139
7.939875,3,3.67478
-20.0,1,3.674832
7.939875,3,3.675489
7.939875,3,3.676105
7.405127,3,3.676718
7.405127,3,3.676931
7.405127,3,3.677587
7.405127,3,3.678224
7.405127,3,3.67884
7.15739,3,3.67902
7.405127,3,3.679654
7.405127,3,3.680262
7.405127,3,3.68087
7.405127,3,3.681085
7.405127,3,3.681731
7.405127,3,3.68237
7.405127,3,3.68299
7.405127,3,3.683205
7.405127,3,3.683871
-20.0,1,3.683915
7.405127,3,3.684525
7.405127,3,3.685128
7.405127,3,3.685777
7.405127,3,3.685995
7.405127,3,3.686628
7.405127,3,3.687423
7.405127,3,3.688131
7.405127,3,3.688348
7.405127,3,3.688958
7.405127,3,3.689571
7.405127,3,3.690239
7.405127,3,3.690462
7.209111,3,3.691079
7.209111,3,3.691691
7.209111,3,3.692326
7.209111,3,3.692537
7.209111,3,3.693175
7.209111,3,3.693784
7.405127,3,3.694443
7.405127,3,3.694667
7.405127,3,3.695282
7.405127,3,3.69588
7.405127,3,3.696518
7.405127,3,3.696736
7.405127,3,3.697362
7.298412,3,3.697986
7.298412,3,3.698631
7.298412,3,3.698853
7.298412,3,3.699459
7.298412,3,3.700064
7.209111,3,3.700736
7.209111,3,3.700941
7.209111,3,3.701563
7.209111,3,3.702191
7.209111,3,3.702824
7.209111,3,3.703031
7.209111,3,3.703722
7.209111,3,3.704471
7.209111,3,3.705126
7.209111,3,3.705338
7.455198,3,3.705957
7.455198,3,3.706581
7.209111,3,3.707256
7.209111,3,3.707468
7.209111,3,3.708091
7.209111,3,3.708706
7.209111,3,3.709355
7.209111,3,3.709571
7.209111,3,3.71018
7.209111,3,3.710789
7.209111,3,3.711441
7.209111,3,3.711651
7.455198,3,3.712261
7.455198,3,3.712863
7.492689,3,3.713455
7.293693,3,3.713676
7.298412,3,3.714291
7.298412,3,3.714921
7.298412,3,3.715585
7.298412,3,3.7158
7.298412,3,3.716404
7.298412,3,3.717027
7.293693,3,3.717667
7.293693,3,3.717879
7.293693,3,3.718498
-19.9,2,3.718995
7.293693,3,3.719238
7.293693,3,3.719841
7.293693,3,3.720535
7.293693,3,3.721269
7.293693,3,3.721534
7.293693,3,3.725322
7.293693,3,3.727498
7.293693,3,3.731528
7.293693,3,3.732222
7.30798,3,3.733171
7.30798,3,3.73573
7.30798,3,3.736619
6.924406,3,3.736863
7.30798,3,3.73764
7.30798,3,3.738313
7.30798,3,3.738997
7.30798,3,3.739245
7.30798,3,3.739941
7.30798,3,3.740592
7.30798,3,3.741247
7.30798,3,3.741496
7.445042,3,3.742143
7.445042,3,3.742777
7.445042,3,3.74344
7.445042,3,3.743694
7.445042,3,3.744341
7.445042,3,3.744968
7.445042,3,3.745602
7.445042,3,3.745837
7.445042,3,3.746451
7.445042,3,3.747072
7.445042,3,3.747932
7.445042,3,3.748178
7.445042,3,3.748852
7.292395,3,3.749461
7.292395,3,3.750095
7.292395,3,3.750349
7.292395,3,3.750974
7.292395,3,3.751589
7.292395,3,3.75221
7.292395,3,3.752452
7.292395,3,3.753078
7.292395,3,3.753776
7.225533,3,3.754373
7.445042,3,3.754619
7.445042,3,3.755263
7.455198,3,3.755889
7.455198,3,3.756498
7.455198,3,3.756732
7.455198,3,3.757365
7.455198,3,3.757988
7.455198,3,3.758612
7.455198,3,3.758867
7.455198,3,3.759495
7.455198,3,3.760116
7.455198,3,3.760722
7.455198,3,3.760954
7.455198,3,3.761577
7.455198,3,3.76219
7.455198,3,3.762795
7.455198,3,3.763028
7.455198,3,3.763634
7.455198,3,3.764238
7.455198,3,3.764834
7.455198,3,3.765068
7.455198,3,3.76569
7.455198,3,3.766288
7.455198,3,3.766905
7.455198,3,3.767148
7.455198,3,3.767766
7.455198,3,3.768378
7.455198,3,3.768989
7.455198,3,3.769229
7.455198,3,3.769834
6.192373,3,3.770447
7.455198,3,3.771085
7.455198,3,3.771321
7.455198,3,3.771923
7.455198,3,3.772532
7.455198,3,3.773135
7.455198,3,3.77337
7.455198,3,3.773991
7.455198,3,3.774601
7.455198,3,3.775219
7.455198,3,3.775452
7.455198,3,3.776053
7.939875,3,3.776662
7.939875,3,3.777265
7.939875,3,3.777496
7.292395,3,3.77813
7.292395,3,3.77874
7.292395,3,3.779347
7.292395,3,3.779576
7.487173,3,3.780208
7.487173,3,3.780826
7.487173,3,3.781432
7.487173,3,3.78166
7.487173,3,3.782288
7.292395,3,3.782878
7.292395,3,3.783482
7.292395,3,3.783712
7.292395,3,3.784306
7.264004,3,3.784906
7.264004,3,3.785532
7.264004,3,3.78577
7.264004,3,3.786377
7.264004,3,3.787001
7.264004,3,3.787643
7.264004,3,3.787881
-19.9,2,3.788392
7.30798,3,3.789017
7.30798,3,3.789232
7.30798,3,3.789868
7.30798,3,3.790492
7.30798,3,3.79108
7.30798,3,3.791296
7.264004,3,3.79192
7.264004,3,3.792532
7.264004,3,3.793135
7.264004,3,3.793349
7.264004,3,3.793984
-20.0,1,3.794026
7.264004,3,3.794654
7.264004,3,3.795265
7.264004,3,3.795883
7.264004,3,3.796095
7.264004,3,3.7967
7.264004,3,3.797301
7.264004,3,3.797937
7.264004,3,3.798152
7.264004,3,3.79877
7.264004,3,3.799378
7.264004,3,3.800011
7.264004,3,3.800227
7.264004,3,3.800828
7.264004,3,3.801432
7.264004,3,3.802067
7.264004,3,3.802285
7.264004,3,3.802897
7.264004,3,3.803511
7.264004,3,3.804211
7.264004,3,3.804426
7.264004,3,3.805048
7.264004,3,3.805664
7.264004,3,3.80631
7.264004,3,3.806527
7.264004,3,3.807127
-20.0,1,3.80717
7.264004,3,3.807787
7.264004,3,3.808394
7.264004,3,3.808987
7.264004,3,3.809193
7.264004,3,3.8098
7.264004,3,3.810393
